srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
322,2013-06-18 10:56:42,5,219,,,219,71380,3,4.0,1,1.95,,0.0,35,120.0,0,25798,1,31,2,1,1,1,,83.75,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,83874,2,3.5,1,2.48,,0.0,1,119.0,0,25798,1,31,2,1,1,1,,78.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,88579,3,5.0,1,2.83,,0.0,24,129.0,0,25798,1,31,2,1,1,1,,75.94,0,,,,,,,,,,,,,-1.0,0.0,32.0,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,98107,3,4.5,1,2.08,,0.0,19,88.0,0,25798,1,31,2,1,1,1,,84.4,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,107776,3,4.0,1,2.3,,0.0,37,98.0,0,25798,1,31,2,1,1,1,,84.1,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,110592,4,4.5,1,2.48,,0.0,4,135.0,0,25798,1,31,2,1,1,1,,77.94,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,110728,4,4.0,1,1.1,,0.0,18,119.0,0,25798,1,31,2,1,1,1,,76.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,111546,3,4.5,0,1.39,,0.0,9,219.0,0,25798,1,31,2,1,1,1,,78.56,0,,,,,,,,,,,,,1.0,0.0,21.0,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,113051,3,4.0,1,3.0,,0.0,14,81.0,1,25798,1,31,2,1,1,1,,76.25,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,113143,3,4.5,1,1.1,,0.0,10,99.0,0,25798,1,31,2,1,1,1,,76.2,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,118456,3,4.0,0,2.4,,0.0,2,156.0,1,25798,1,31,2,1,1,1,,78.1,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,161.0,1
322,2013-06-18 10:56:42,5,219,,,219,124277,3,4.5,1,1.61,,0.0,7,67.0,1,25798,1,31,2,1,1,1,,81.8,0,,,,,,,,,,,,,1.0,0.0,11.0,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,130423,3,4.0,1,0.69,,0.0,12,89.0,1,25798,1,31,2,1,1,1,,71.75,0,,,,,,,,,,,,,-1.0,0.0,24.0,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,135188,3,4.5,1,2.48,,0.0,15,90.0,0,25798,1,31,2,1,1,1,,84.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
322,2013-06-18 10:56:42,5,219,,,219,139675,4,4.5,1,2.3,,0.0,16,166.0,0,25798,1,31,2,1,1,1,,77.4,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,4426,3,4.0,1,1.61,,4.66,9,135.0,0,24361,1,7,2,2,1,1,,43.34,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,12202,0,5.0,0,0.69,,4.34,24,319.0,0,24361,1,7,2,2,1,1,,59.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,15545,2,3.5,1,1.61,,4.4,15,104.0,0,24361,1,7,2,2,1,1,,43.44,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,24939,2,2.0,1,1.39,0.1427,4.18,4,70.0,0,24361,1,7,2,2,1,1,,55.5,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,30828,2,4.5,1,0.0,,4.83,8,149.0,0,24361,1,7,2,2,1,1,,51.4,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,34682,2,3.5,1,1.39,,4.36,14,127.0,0,24361,1,7,2,2,1,1,,56.06,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,42260,3,4.0,1,1.79,,5.0,16,189.0,0,24361,1,7,2,2,1,1,,55.38,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,46465,3,4.0,1,0.0,,4.93,10,155.0,0,24361,1,7,2,2,1,1,,50.28,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,55340,3,4.5,1,1.61,,4.66,12,128.0,0,24361,1,7,2,2,1,1,,42.88,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,55503,3,3.0,1,1.79,,4.64,19,155.0,0,24361,1,7,2,2,1,1,,55.7,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,56537,2,4.0,1,1.61,0.282,4.52,2,89.0,0,24361,1,7,2,2,1,1,,55.25,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,64324,2,4.0,1,0.0,0.28,4.13,3,75.0,0,24361,1,7,2,2,1,1,,57.38,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,38.0,0,,0
39,2013-04-06 18:08:58,5,219,,,219,68411,2,2.5,1,1.79,0.0448,4.49,6,60.0,0,24361,1,7,2,2,1,1,,54.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,74077,3,4.5,1,0.0,,4.75,7,179.0,0,24361,1,7,2,2,1,1,,53.72,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0,,0
39,2013-04-06 18:08:58,5,219,,,219,99186,0,2.0,1,0.69,,4.05,22,76.0,0,24361,1,7,2,2,1,1,,45.8,0,,,,,,,1.0,0.0,10.0,,,,,,,,,,,,,1.0,0.0,10.0,0,,0
39,2013-04-06 18:08:58,5,219,,,219,108502,2,3.5,1,1.1,,4.34,21,429.0,0,24361,1,7,2,2,1,1,,51.88,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,67.0,0,,0
39,2013-04-06 18:08:58,5,219,,,219,109855,2,3.5,1,1.1,0.3218,4.05,1,55.0,0,24361,1,7,2,2,1,1,,53.9,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,60.78,1
39,2013-04-06 18:08:58,5,219,,,219,116047,2,3.0,1,0.0,,4.18,13,66.0,0,24361,1,7,2,2,1,1,,44.47,0,,,,,,,,,,,,,1.0,0.0,5.0,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,138968,3,4.0,1,1.79,,4.65,18,179.0,0,24361,1,7,2,2,1,1,,55.22,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
39,2013-04-06 18:08:58,5,219,,,219,139848,2,3.5,0,0.69,,4.31,20,107.0,0,24361,1,7,2,2,1,1,,46.53,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,964,5,4.5,0,4.88,0.2798,5.43,32,217.2,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,1.0,0.0,60.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,6969,4,4.5,1,4.72,0.0205,5.47,4,128.5,1,4486,3,36,2,0,1,1,,156.1,0,,,,,,,,,,,,,,,,,,,1.0,0.0,14.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,10577,4,4.5,0,4.91,0.1842,5.46,7,117.9,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,10844,4,3.5,1,4.92,0.3047,5.18,2,71.5,1,4486,3,36,2,0,1,1,,156.8,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,12643,4,4.0,1,2.71,0.0063,5.17,33,91.4,0,4486,3,36,2,0,1,1,,157.0,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,15518,4,3.5,1,4.98,0.2585,5.34,31,104.6,1,4486,3,36,2,0,1,1,,156.9,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,16764,4,4.5,0,4.93,0.2622,5.42,3,115.25,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,23875,4,4.0,1,3.76,0.0041,5.04,30,116.56,0,4486,3,36,2,0,1,1,,157.5,0,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,32501,3,4.0,0,4.88,0.2382,4.97,29,99.3,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,49783,4,4.0,1,4.93,0.2595,5.26,9,104.6,1,4486,3,36,2,0,1,1,,156.8,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,51819,4,4.0,0,4.2,0.0206,5.3,37,123.2,0,4486,3,36,2,0,1,1,,156.2,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,71065,3,4.0,0,4.88,0.2156,5.24,27,86.06,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,71280,5,4.5,1,4.92,0.316,5.75,13,209.2,0,4486,3,36,2,0,1,1,,156.8,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,73278,4,4.5,1,3.95,0.0367,5.27,20,157.6,0,4486,3,36,2,0,1,1,,158.2,0,,,,,,,,,,,,,,,,,,,1.0,0.0,15.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,81037,4,4.0,1,4.93,0.3179,5.15,16,132.5,1,4486,3,36,2,0,1,1,,156.8,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,81480,4,4.0,0,3.69,0.0042,5.37,34,149.6,0,4486,3,36,2,0,1,1,,158.4,0,,,,,,,,,,,,,0.0,0.0,5.0,,,,1.0,0.0,24.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,81606,3,4.0,1,3.85,0.0345,4.64,19,87.44,1,4486,3,36,2,0,1,1,,158.4,0,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,85222,4,4.0,1,4.88,0.236,5.17,25,125.8,0,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,87611,4,4.0,1,4.93,0.3152,5.25,10,123.2,1,4486,3,36,2,0,1,1,,156.8,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,92126,4,3.5,1,4.55,0.0049,5.37,36,115.25,0,4486,3,36,2,0,1,1,,157.2,0,,,,,,,,,,,,,,,,,,,-1.0,0.0,17.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,93426,4,4.0,0,2.94,0.0043,5.25,22,124.5,1,4486,3,36,2,0,1,1,,157.1,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,93813,4,4.5,1,2.77,0.0146,5.37,8,111.25,0,4486,3,36,2,0,1,1,,157.2,0,,,,,,,,,,,,,,,,,,,1.0,0.0,35.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,94676,4,4.0,1,4.86,0.1935,5.26,1,117.9,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,99903,5,4.5,1,4.9,0.2993,5.87,15,282.0,0,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,1.0,0.0,11.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,102145,4,4.0,1,3.18,0.0087,5.17,24,123.2,0,4486,3,36,2,0,1,1,,155.8,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,107223,4,3.5,1,4.85,0.1879,5.26,35,96.7,0,4486,3,36,2,0,1,1,,156.5,0,,,,,,,,,,,,,,,,,,,1.0,0.0,20.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,110804,3,4.5,1,2.08,0.0021,4.96,28,104.6,1,4486,3,36,2,0,1,1,,154.9,0,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,112156,5,4.0,1,1.61,0.0128,5.2,12,132.5,1,4486,3,36,2,0,1,1,,158.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,112205,3,4.5,1,4.36,0.0155,5.23,6,99.3,1,4486,3,36,2,0,1,1,,155.9,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1,319.5,1
640,2012-12-20 20:10:29,2,129,,,129,115368,4,4.5,1,4.91,0.2893,5.5,14,161.6,1,4486,3,36,2,0,1,1,,156.8,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,117762,4,4.0,1,2.2,0.0202,5.33,26,91.4,1,4486,3,36,2,0,1,1,,160.5,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,127474,4,4.5,0,4.98,0.2722,5.32,18,111.25,1,4486,3,36,2,0,1,1,,156.9,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
640,2012-12-20 20:10:29,2,129,,,129,135332,4,4.5,0,4.88,0.1969,5.18,21,109.94,1,4486,3,36,2,0,1,1,,156.6,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,372,4,5.0,0,1.61,0.0198,0.0,14,166.4,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,5847,4,4.5,0,4.49,0.0663,0.0,27,195.9,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,5866,4,3.5,0,4.45,0.0996,0.0,18,156.5,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,5.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,8456,4,4.0,1,4.51,0.1301,0.0,21,186.0,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,18.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,12912,4,4.5,1,4.47,0.1555,0.0,3,215.6,0,6792,1,4,1,0,1,0,,,0,,,,1.0,0.0,4.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,17967,4,4.5,1,4.26,0.0331,0.0,30,217.5,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,21062,4,4.5,1,0.0,0.0031,0.0,29,242.1,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,25566,3,4.0,0,4.45,0.0745,0.0,12,156.5,0,6792,1,4,1,0,1,0,,,0,,,,1.0,0.0,22.0,,,,,,,0.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,25831,4,4.5,0,4.42,0.0271,0.0,19,274.8,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,27855,4,4.5,1,4.43,0.0754,0.0,16,215.6,0,6792,1,4,1,0,1,0,,,0,,,,1.0,0.0,5.0,,,,,,,0.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,29953,4,4.0,1,4.19,0.0275,0.0,31,205.8,0,6792,1,4,1,0,1,0,,,0,,,,1.0,0.0,31.0,,,,,,,0.0,0.0,3.0,,,,,,,1.0,0.0,3.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,40380,3,4.5,1,4.43,0.0959,0.0,7,177.1,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,42013,3,4.0,1,3.0,0.0096,0.0,33,117.1,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,46883,3,4.5,0,4.49,0.1257,0.0,25,156.5,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,5.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,47130,3,4.0,0,3.81,0.0213,0.0,22,166.4,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,25.0,,,,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,11.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,48230,4,4.5,0,4.45,0.1014,0.0,2,194.9,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,63490,3,4.5,0,3.74,0.0052,0.0,8,154.5,1,6792,1,4,1,0,1,0,,,0,,,,,,,,,,,,,1.0,0.0,33.0,,,,,,,1.0,0.0,33.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,67813,4,4.0,1,4.42,0.0749,0.0,34,246.1,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,62.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,69688,4,4.5,0,4.45,0.1225,0.0,26,255.0,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,11.0,,,,,,,-1.0,0.0,19.0,,,,,,,-1.0,0.0,19.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,71662,4,4.5,0,4.42,0.0583,0.0,4,195.9,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,8.0,,,,,,,-1.0,0.0,5.0,,,,,,,0.0,0.0,6.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,71739,3,3.5,1,4.45,0.1011,0.0,10,132.9,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,4.0,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,76087,3,3.5,0,4.43,0.0641,0.0,6,137.8,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,78541,4,4.5,1,2.56,0.0038,0.0,35,146.6,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,82394,3,4.0,1,4.13,0.0257,0.0,32,182.1,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,10.0,,,,,,,-1.0,0.0,15.0,,,,,,,-1.0,0.0,14.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,86629,4,5.0,0,4.45,0.1102,0.0,9,260.8,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,21.0,,,,,,,0.0,0.0,22.0,,,,,,,,,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,95512,4,4.0,0,4.45,0.0733,0.0,24,129.9,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,96099,4,4.5,0,4.48,0.1459,0.0,1,182.1,1,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,100586,4,4.5,1,4.5,0.1544,0.0,13,205.8,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,103992,3,4.0,0,1.61,0.0196,0.0,36,129.9,0,6792,1,4,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,5.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,108963,3,4.0,1,4.5,0.0487,0.0,28,176.2,0,6792,1,4,1,0,1,0,,,0,,,,-1.0,0.0,24.0,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,24.0,0,,0
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,112113,3,4.0,1,4.48,0.1066,0.0,15,132.9,1,6792,1,4,1,0,1,0,,,0,,,,1.0,0.0,21.0,,,,,,,0.0,0.0,32.0,,,,,,,0.0,0.0,25.0,1,158.2,1
558,2013-06-13 08:12:20,14,100,3.5,234.8,100,140436,3,3.5,1,4.42,0.0558,0.0,20,166.4,0,6792,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,2039,3,4.0,1,3.0,0.092,4.99,28,133.5,0,22997,2,59,2,1,1,1,-44.88,2300.0,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,2267,3,4.0,1,3.0,0.0828,4.68,3,72.1,0,22997,2,59,2,1,1,1,-44.4,2300.0,0,,,,1.0,0.0,17.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,6087,2,3.5,0,4.01,0.3394,4.87,29,48.72,0,22997,2,59,2,1,1,1,-44.72,2302.0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,8077,3,3.5,1,3.0,0.091,4.7,9,57.5,1,22997,2,59,2,1,1,1,-44.4,2300.0,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,9082,3,5.0,0,3.09,,4.89,13,157.9,0,22997,2,59,2,1,1,1,-44.38,2302.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,11881,3,4.5,1,3.78,0.1959,5.26,16,148.1,0,22997,2,59,2,1,1,1,-44.25,2300.0,0,,,,,1.0,,-1.0,0.0,6.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,6.0,0,,0
165,2013-02-25 15:00:46,7,100,,,219,11991,2,3.0,0,3.71,0.2468,4.46,22,49.7,1,22997,2,59,2,1,1,1,-44.62,2300.0,0,,,,,,,,,,,,,-1.0,0.0,26.0,,,,,,,0.0,0.0,7.0,0,,0
165,2013-02-25 15:00:46,7,100,,,219,16631,2,4.0,0,3.87,0.3196,4.7,37,78.94,0,22997,2,59,2,1,1,1,-44.2,2302.0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,19465,3,3.5,1,3.87,0.3289,4.77,14,80.9,1,22997,2,59,2,1,1,1,-40.7,2302.0,0,,,,1.0,0.0,16.0,0.0,0.0,,,,,0.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,22414,3,4.5,1,3.78,0.1959,5.07,21,128.6,0,22997,2,59,2,1,1,1,-45.1,2300.0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,30949,3,3.5,0,3.74,0.286,4.47,27,44.84,1,22997,2,59,2,1,1,1,-44.1,2300.0,0,,,,1.0,0.0,9.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
165,2013-02-25 15:00:46,7,100,,,219,31576,3,3.5,1,3.87,0.3374,4.78,35,83.8,0,22997,2,59,2,1,1,1,-40.84,2302.0,0,,,,0.0,0.0,14.0,-1.0,0.0,14.0,,,,0.0,0.0,14.0,,,,,,,-1.0,0.0,14.0,0,,0
165,2013-02-25 15:00:46,7,100,,,219,33405,3,3.5,1,3.33,0.087,5.12,10,107.2,0,22997,2,59,2,1,1,1,-45.38,2300.0,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
